"name","stat","opt","value","lb","gap.bkv.","gap.lb.","time","nodes","iterations","type"
"MUKHERJE.IN2-233","PROV","OPT",189,189,0,0,234.75,567867,5223152,"PA4"
"MUKHERJE.IN2-243","PROV","OPT",179,179,0,0,71.09,235827,1182168,"PA4"
"MUKHERJE.IN2-253","PROV","OPT",172,172,0,0,7.99,8738,58155,"PA4"
"MUKHERJE.IN2-263","PROV","OPT",171,171,0,0,5.39,2798,33711,"PA4"
"BARTHOLD.IN2-33","PROV","OPT",1878,1878,0,0,0.23,0,163,"PA4"
"BARTHOLD.IN2-43","PROV","OPT",1409,1409,0,0,1.03,565,12607,"PA4"
"BARTHOLD.IN2-53","PROV","OPT",1127,1127,0,0,1.87,1564,17856,"PA4"
"BARTHOLD.IN2-63","PROV","OPT",939,939,0,0,1.5,1059,19017,"PA4"
"BARTHOLD.IN2-73","PROV","OPT",805,805,0,0,2.22,1959,39288,"PA4"
"BARTHOLD.IN2-83","PROV","OPT",705,705,0,0,4.69,2574,73355,"PA4"
"BARTHOLD.IN2-93","PROV","OPT",626,626,0,0,15.67,18352,176493,"PA4"
"BARTHOLD.IN2-103","PROV","OPT",564,564,0,0,5.17,3853,67650,"PA4"
"BARTHOLD.IN2-113","PROV","OPT",513,513,0,0,2.68,786,17774,"PA4"
"BARTHOLD.IN2-123","PROV","OPT",470,470,0,0,11.89,17729,236075,"PA4"
"BARTHOLD.IN2-133","PROV","OPT",434,434,0,0,5.95,4231,50419,"PA4"
"BARTHOLD.IN2-143","PROV","OPT",403,403,0,0,7.68,10585,75998,"PA4"
"BARTHOLD.IN2-153","PROV","OPT",383,383,0,0,9.16,7898,118971,"PA4"
"BARTHOL2.IN2-273","FEAS","SUB",160,157,3,3,600.13,482629,6754739,"PA4"
"BARTHOL2.IN2-283","FEAS","SUB",153,152,1,1,600.24,179204,7907957,"PA4"
"BARTHOL2.IN2-293","FEAS","SUB",149,146,3,3,600.03,454902,8064414,"PA4"
"BARTHOL2.IN2-303","PROV","OPT",142,142,0,0,407.5,136246,4897321,"PA4"
"BARTHOL2.IN2-313","FEAS","SUB",139,137,2,2,600.21,248659,5349055,"PA4"
"BARTHOL2.IN2-323","FEAS","SUB",135,133,2,2,600.04,271720,9535548,"PA4"
"BARTHOL2.IN2-333","FEAS","SUB",131,129,2,2,600.19,250792,6580836,"PA4"
"BARTHOL2.IN2-343","FEAS","SUB",127,125,2,2,600.2,178778,6266648,"PA4"
"BARTHOL2.IN2-353","FEAS","SUB",124,121,3,3,600.14,187422,4880925,"PA4"
"BARTHOL2.IN2-363","FEAS","SUB",121,118,3,3,600.24,113709,5317183,"PA4"
"BARTHOL2.IN2-373","FEAS","SUB",118,115,3,3,600.15,173278,5454484,"PA4"
"BARTHOL2.IN2-383","FEAS","SUB",114,112,2,2,600.26,181049,4854044,"PA4"
"BARTHOL2.IN2-393","FEAS","SUB",112,109,3,3,600.11,217717,5092243,"PA4"
"BARTHOL2.IN2-403","FEAS","SUB",109,106,3,3,600.16,103101,5218643,"PA4"
"BARTHOL2.IN2-413","FEAS","SUB",107,104,3,3,600.37,116036,3516488,"PA4"
"BARTHOL2.IN2-423","FEAS","SUB",105,101,4,4,600.18,165515,4855706,"PA4"
"BARTHOL2.IN2-433","FEAS","SUB",102,99,3,3,600.16,106806,6216829,"PA4"
"BARTHOL2.IN2-443","FEAS","SUB",100,97,3,3,600.22,94363,5448996,"PA4"
"BARTHOL2.IN2-453","FEAS","SUB",97,95,2,2,600.23,103977,5309783,"PA4"
"BARTHOL2.IN2-463","FEAS","SUB",96,93,3,3,600.24,97356,4873860,"PA4"
"BARTHOL2.IN2-473","FEAS","SUB",94,91,3,3,600.15,81869,3317496,"PA4"
"BARTHOL2.IN2-483","FEAS","SUB",92,89,3,3,600.02,234047,2660281,"PA4"
"BARTHOL2.IN2-493","FEAS","SUB",91,87,4,4,600.3,96965,4502228,"PA4"
"BARTHOL2.IN2-503","FEAS","SUB",88,85,3,3,600.12,42899,2932492,"PA4"
"BARTHOL2.IN2-513","FEAS","SUB",87,84,3,3,600.13,82336,4651780,"PA4"
"SCHOLL.IN2-253","FEAS","SUB",2864,2787,77,77,600.02,5216,497523,"PA4"
"SCHOLL.IN2-263","INF","SUB",NA,NA,NA,NA,600.06,2406,264665,"PA4"
"SCHOLL.IN2-273","FEAS","SUB",2603,2580,23,23,600.16,95533,3664838,"PA4"
"SCHOLL.IN2-283","FEAS","SUB",4759,2488,2271,2271,600.11,1530,228231,"PA4"
"SCHOLL.IN2-293","INF","SUB",NA,NA,NA,NA,600.22,3397,234599,"PA4"
"SCHOLL.IN2-303","INF","SUB",NA,NA,NA,NA,600.07,1241,205623,"PA4"
"SCHOLL.IN2-313","FEAS","SUB",2507,2247,260,260,600.06,2826,367018,"PA4"
"SCHOLL.IN2-323","INF","SUB",NA,NA,NA,NA,613.26,3206,216006,"PA4"
"SCHOLL.IN2-333","FEAS","SUB",2160,2111,49,49,600.38,8807,778128,"PA4"
"SCHOLL.IN2-343","INF","SUB",NA,NA,NA,NA,600.06,1154,308745,"PA4"
"SCHOLL.IN2-353","INF","SUB",NA,NA,NA,NA,600.04,1222,250844,"PA4"
"SCHOLL.IN2-363","FEAS","SUB",1960,1935,25,25,600.02,10141,759044,"PA4"
"SCHOLL.IN2-373","FEAS","SUB",3264,1883,1381,1381,600.09,1461,212602,"PA4"
"SCHOLL.IN2-383","INF","SUB",NA,NA,NA,NA,600.09,936,229146,"PA4"
"SCHOLL.IN2-393","INF","SUB",NA,NA,NA,NA,600.09,1158,210469,"PA4"
"SCHOLL.IN2-403","FEAS","SUB",2977,1742,1235,1235,600.12,1526,212355,"PA4"
"SCHOLL.IN2-413","FEAS","SUB",2715,1699,1015,1015,600.05,1765,321770,"PA4"
"SCHOLL.IN2-423","INF","SUB",NA,NA,NA,NA,600.03,1672,373718,"PA4"
"SCHOLL.IN2-433","FEAS","SUB",1909,1620,288,288,600.01,3595,511822,"PA4"
"SCHOLL.IN2-443","INF","SUB",NA,NA,NA,NA,600.05,1140,237985,"PA4"
"SCHOLL.IN2-453","FEAS","SUB",2138,1548,589,589,600.05,1044,231863,"PA4"
"SCHOLL.IN2-463","INF","SUB",NA,NA,NA,NA,600.11,1331,245433,"PA4"
"SCHOLL.IN2-473","FEAS","SUB",2957,1483,1474,1474,600.15,1657,281999,"PA4"
"SCHOLL.IN2-483","INF","SUB",NA,NA,NA,NA,600.14,1761,227061,"PA4"
"SCHOLL.IN2-493","INF","SUB",NA,NA,NA,NA,600.06,1875,356316,"PA4"
"SCHOLL.IN2-503","INF","SUB",NA,NA,NA,NA,600.03,1825,238946,"PA4"
"SCHOLL.IN2-513","INF","SUB",NA,NA,NA,NA,600.11,389,204346,"PA4"
"SCHOLL.IN2-523","INF","SUB",NA,NA,NA,NA,600.07,1594,233904,"PA4"
"BUXEY.IN2-74","PROV","OPT",47,47,0,0,0.41,3352,16853,"BW1"
"BUXEY.IN2-84","PROV","OPT",41,41,0,0,0.05,47,1073,"BW1"
"BUXEY.IN2-94","PROV","OPT",37,37,0,0,0.58,2106,29154,"BW1"
"BUXEY.IN2-104","PROV","OPT",34,34,0,0,0.44,3124,16848,"BW1"
"BUXEY.IN2-114","PROV","OPT",32,32,0,0,2.24,12761,106328,"BW1"
"BUXEY.IN2-124","PROV","OPT",28,28,0,0,1.33,4116,63316,"BW1"
"BUXEY.IN2-134","PROV","OPT",27,27,0,0,5.6,20179,271633,"BW1"
"BUXEY.IN2-144","PROV","OPT",25,25,0,0,0.67,3269,21193,"BW1"
"GUNTHER.IN2-64","PROV","OPT",84,84,0,0,0.15,337,4177,"BW1"
"GUNTHER.IN2-74","PROV","OPT",72,72,0,0,0.71,3284,34135,"BW1"
"GUNTHER.IN2-84","PROV","OPT",63,63,0,0,0.92,4029,43635,"BW1"
"GUNTHER.IN2-94","PROV","OPT",54,54,0,0,0.25,600,4502,"BW1"
"GUNTHER.IN2-104","PROV","OPT",50,50,0,0,1.08,5855,33193,"BW1"
"GUNTHER.IN2-114","PROV","OPT",48,48,0,0,1.6,3957,55318,"BW1"
"GUNTHER.IN2-124","PROV","OPT",44,44,0,0,1.38,3721,39903,"BW1"
"GUNTHER.IN2-134","PROV","OPT",42,42,0,0,1.43,2543,30273,"BW1"
"GUNTHER.IN2-144","PROV","OPT",40,40,0,0,2.16,1679,36041,"BW1"
"GUNTHER.IN2-154","PROV","OPT",40,40,0,0,0.87,828,14063,"BW1"
"KILBRID.IN2-34","PROV","OPT",184,184,0,0,0.03,0,109,"BW1"
"KILBRID.IN2-44","PROV","OPT",138,138,0,0,0.04,4,189,"BW1"
"KILBRID.IN2-54","PROV","OPT",111,111,0,0,0.04,64,684,"BW1"
"KILBRID.IN2-64","PROV","OPT",92,92,0,0,0.08,111,1307,"BW1"
"KILBRID.IN2-74","PROV","OPT",79,79,0,0,0.09,21,745,"BW1"
"KILBRID.IN2-84","PROV","OPT",69,69,0,0,0.28,1533,8741,"BW1"
"KILBRID.IN2-94","PROV","OPT",62,62,0,0,0.14,51,1305,"BW1"
"KILBRID.IN2-104","PROV","OPT",56,56,0,0,0.18,113,1903,"BW1"
"KILBRID.IN2-114","PROV","OPT",55,55,0,0,0.62,9,3151,"BW1"
"LUTZ1.IN2-84","PROV","OPT",1860,1860,0,0,0.36,1489,13683,"BW1"
"LUTZ1.IN2-94","PROV","OPT",1638,1638,0,0,0.97,4539,38585,"BW1"
"LUTZ1.IN2-104","PROV","OPT",1526,1526,0,0,0.97,5237,37724,"BW1"
"LUTZ1.IN2-114","PROV","OPT",1400,1400,0,0,0.71,3245,15036,"BW1"
"LUTZ1.IN2-124","PROV","OPT",1400,1400,0,0,0.52,518,10591,"BW1"
"LUTZ2.IN2-94","PROV","OPT",54,54,0,0,2.53,3523,32357,"BW1"
"LUTZ2.IN2-104","PROV","OPT",49,49,0,0,3.26,3460,34501,"BW1"
"LUTZ2.IN2-114","PROV","OPT",45,45,0,0,2.25,630,17625,"BW1"
"LUTZ2.IN2-124","PROV","OPT",41,41,0,0,5.69,3074,109786,"BW1"
"LUTZ2.IN2-134","PROV","OPT",38,38,0,0,8.84,3374,134273,"BW1"
"LUTZ2.IN2-144","PROV","OPT",35,35,0,0,9.34,3608,104098,"BW1"
"LUTZ2.IN2-154","PROV","OPT",33,33,0,0,7.61,3444,86422,"BW1"
"LUTZ2.IN2-164","PROV","OPT",31,31,0,0,11.72,4069,92525,"BW1"
"LUTZ2.IN2-174","PROV","OPT",29,29,0,0,18.72,5701,136708,"BW1"
"LUTZ2.IN2-184","PROV","OPT",28,28,0,0,16.17,1617,108589,"BW1"
"LUTZ2.IN2-194","PROV","OPT",26,26,0,0,69.35,35753,864911,"BW1"
"LUTZ2.IN2-204","PROV","OPT",25,25,0,0,46.9,19257,441189,"BW1"
"LUTZ2.IN2-214","PROV","OPT",24,24,0,0,21.02,4411,119723,"BW1"
"LUTZ2.IN2-224","PROV","OPT",23,23,0,0,50.99,17273,371392,"BW1"
"LUTZ2.IN2-234","PROV","OPT",22,22,0,0,35.5,17308,239545,"BW1"
"LUTZ2.IN2-244","PROV","OPT",21,21,0,0,251.68,133502,2852470,"BW1"
"LUTZ2.IN2-254","PROV","OPT",20,20,0,0,86.25,26541,644481,"BW1"
"LUTZ2.IN2-264","PROV","OPT",19,19,0,0,204.1,17359,1423720,"BW1"
"LUTZ2.IN2-274","PROV","OPT",19,19,0,0,146.31,21661,909680,"BW1"
"LUTZ2.IN2-284","PROV","OPT",18,18,0,0,105.74,17645,780253,"BW1"
"SAWYER30.IN2-74","PROV","OPT",47,47,0,0,0.38,2532,17127,"BW1"
"SAWYER30.IN2-84","PROV","OPT",41,41,0,0,0.1,0,350,"BW1"
"SAWYER30.IN2-94","PROV","OPT",37,37,0,0,1.65,7613,109388,"BW1"
"SAWYER30.IN2-104","PROV","OPT",34,34,0,0,1.33,6802,56294,"BW1"
"SAWYER30.IN2-114","PROV","OPT",31,31,0,0,1.08,4639,41013,"BW1"
"SAWYER30.IN2-124","PROV","OPT",28,28,0,0,1.64,3244,43766,"BW1"
"SAWYER30.IN2-134","PROV","OPT",26,26,0,0,1.33,3174,56051,"BW1"
"SAWYER30.IN2-144","PROV","OPT",25,25,0,0,0.33,95,1914,"BW1"
"TONGE70.IN2-34","PROV","OPT",1170,1170,0,0,0.09,104,810,"BW1"
"TONGE70.IN2-44","PROV","OPT",878,878,0,0,0.14,51,809,"BW1"
"TONGE70.IN2-54","PROV","OPT",702,702,0,0,1.32,6111,27657,"BW1"
"TONGE70.IN2-64","PROV","OPT",585,585,0,0,2.68,13799,65176,"BW1"
"TONGE70.IN2-74","PROV","OPT",502,502,0,0,1.04,3584,14045,"BW1"
"TONGE70.IN2-84","PROV","OPT",439,439,0,0,22.45,86107,687281,"BW1"
"TONGE70.IN2-94","PROV","OPT",391,391,0,0,32.41,61070,715898,"BW1"
"TONGE70.IN2-104","PROV","OPT",352,352,0,0,238.55,172575,4594496,"BW1"
"TONGE70.IN2-114","PROV","OPT",320,320,0,0,8.54,19199,147693,"BW1"
"TONGE70.IN2-124","FEAS","OPT",294,293,0,0,600,319428,12067320,"BW1"
"TONGE70.IN2-134","PROV","OPT",271,271,0,0,210.15,84620,2475463,"BW1"
"TONGE70.IN2-144","PROV","OPT",251,251,0,0,410.29,279882,7234822,"BW1"
"TONGE70.IN2-154","FEAS","SUB",236,234,1,1,600.01,77739,7427821,"BW1"
"TONGE70.IN2-164","FEAS","OPT",221,220,0,0,600,122751,8430670,"BW1"
"TONGE70.IN2-174","FEAS","OPT",208,207,0,0,600.01,93083,7162129,"BW1"
"TONGE70.IN2-184","PROV","OPT",196,196,0,0,267,452553,5296959,"BW1"
"TONGE70.IN2-194","FEAS","SUB",187,185,1,1,600.01,61827,7299316,"BW1"
"TONGE70.IN2-204","PROV","OPT",177,177,0,0,101.25,29887,1431825,"BW1"
"TONGE70.IN2-214","PROV","OPT",170,170,0,0,278.83,67948,4467421,"BW1"
"TONGE70.IN2-224","FEAS","SUB",163,160,1,1,600,39237,6749406,"BW1"
"TONGE70.IN2-234","PROV","OPT",156,156,0,0,51.47,16614,597230,"BW1"
"TONGE70.IN2-244","PROV","OPT",156,156,0,0,20.87,2040,80602,"BW1"
"TONGE70.IN2-254","PROV","OPT",156,156,0,0,30.02,1270,139828,"BW1"
"ARC83.IN2-34","PROV","OPT",25236,25236,0,0,0.68,5377,21053,"BW1"
"ARC83.IN2-44","PROV","OPT",18927,18927,0,0,33.78,412720,1517801,"BW1"
"ARC83.IN2-54","FEAS","SUB",15147,15142,5,5,600,1527930,8338047,"BW1"
"ARC83.IN2-64","PROV","OPT",12620,12620,0,0,140.84,237933,1915122,"BW1"
"ARC83.IN2-74","PROV","OPT",10826,10826,0,0,12,37920,209032,"BW1"
"ARC83.IN2-84","PROV","OPT",9554,9554,0,0,165.96,251285,2214678,"BW1"
"ARC83.IN2-94","FEAS","SUB",8501,8499,2,2,600,582164,6425887,"BW1"
"ARC83.IN2-104","PROV","OPT",7580,7580,0,0,52.47,95170,1032790,"BW1"
"ARC83.IN2-114","FEAS","SUB",7086,7083,2,2,600,270198,9430191,"BW1"
"ARC83.IN2-124","FEAS","SUB",6414,6410,2,2,600,257031,7035479,"BW1"
"ARC83.IN2-134","FEAS","SUB",5865,5864,1,1,600.01,567943,11190090,"BW1"
"ARC83.IN2-144","PROV","OPT",5441,5441,0,0,25.15,23371,288594,"BW1"
"ARC83.IN2-154","FEAS","SUB",5106,5104,2,2,600.01,262026,8294433,"BW1"
"ARC83.IN2-164","PROV","OPT",4850,4850,0,0,473.83,322691,7098651,"BW1"
"ARC83.IN2-174","FEAS","SUB",4547,4507,31,31,600.01,449934,9864002,"BW1"
"ARC83.IN2-184","FEAS","SUB",4333,4310,16,16,600.01,112796,8467115,"BW1"
"ARC83.IN2-194","FEAS","SUB",4075,4067,7,7,600.14,165609,6982874,"BW1"
"ARC83.IN2-204","FEAS","SUB",3921,3868,39,39,600.02,162598,8753935,"BW1"
"ARC83.IN2-214","FEAS","SUB",3707,3691,16,16,600.03,967685,13461435,"BW1"
"ARC83.IN2-224","PROV","OPT",3691,3691,0,0,61.27,3655,357339,"BW1"
"ARC111.IN2-34","PROV","OPT",50133,50133,0,0,0.12,301,1970,"BW1"
"ARC111.IN2-44","PROV","OPT",37600,37600,0,0,0.23,792,4022,"BW1"
"ARC111.IN2-54","PROV","OPT",30080,30080,0,0,3.3,16875,87020,"BW1"
"ARC111.IN2-64","PROV","OPT",25067,25067,0,0,3.86,9492,41630,"BW1"
"ARC111.IN2-74","PROV","OPT",21486,21486,0,0,3.33,6952,39847,"BW1"
"ARC111.IN2-84","FEAS","SUB",18801,18800,1,1,600.01,854610,8997097,"BW1"
"ARC111.IN2-94","FEAS","SUB",16712,16711,1,1,600,1786864,7932282,"BW1"
"ARC111.IN2-104","FEAS","SUB",15043,15040,3,3,600.03,2116520,12801164,"BW1"
"ARC111.IN2-114","PROV","OPT",13673,13673,0,0,237.13,439986,4285361,"BW1"
"ARC111.IN2-124","FEAS","SUB",12538,12534,4,4,600.01,483822,9261822,"BW1"
"ARC111.IN2-134","FEAS","SUB",11575,11570,5,5,600.01,570372,8905084,"BW1"
"ARC111.IN2-144","FEAS","SUB",10754,10747,7,7,600.01,349562,7791742,"BW1"
"ARC111.IN2-154","FEAS","SUB",10039,10035,4,4,600.01,485823,9937960,"BW1"
"ARC111.IN2-164","FEAS","SUB",9420,9411,8,8,600.01,284202,9077259,"BW1"
"ARC111.IN2-174","FEAS","SUB",8879,8847,24,24,600.15,158398,5182898,"BW1"
"ARC111.IN2-184","FEAS","SUB",8385,8376,8,9,600.01,123015,6957754,"BW1"
"ARC111.IN2-194","FEAS","SUB",7930,7920,8,10,600.01,132515,8103724,"BW1"
"ARC111.IN2-204","FEAS","SUB",7539,7520,15,19,600.01,177212,6353610,"BW1"
"ARC111.IN2-214","FEAS","SUB",7203,7181,16,22,600.2,90958,4310815,"BW1"
"ARC111.IN2-224","FEAS","SUB",6918,6839,62,79,600.16,71891,4434279,"BW1"
"ARC111.IN2-234","FEAS","SUB",6603,6551,43,52,600.01,97919,5409546,"BW1"
"ARC111.IN2-244","FEAS","SUB",6299,6273,17,26,600.01,117232,6193830,"BW1"
"ARC111.IN2-254","FEAS","SUB",6125,6091,24,40,600.18,67740,3162400,"BW1"
"ARC111.IN2-264","FEAS","SUB",5893,5840,38,49,600.27,118532,4312383,"BW1"
"ARC111.IN2-274","PROV","OPT",5689,5689,0,0,223.28,20747,944263,"BW1"
"HAHN.IN2-34","PROV","OPT",4787,4787,0,0,0.04,0,200,"BW1"
"HAHN.IN2-44","PROV","OPT",3677,3677,0,0,0.07,208,898,"BW1"
"HAHN.IN2-54","PROV","OPT",2823,2823,0,0,0.17,158,1109,"BW1"
"HAHN.IN2-64","PROV","OPT",2400,2400,0,0,0.3,71,1957,"BW1"
"HAHN.IN2-74","PROV","OPT",2336,2336,0,0,0.4,193,5751,"BW1"
"HAHN.IN2-84","PROV","OPT",1907,1907,0,0,0.61,224,6841,"BW1"
"HAHN.IN2-94","PROV","OPT",1827,1827,0,0,0.7,514,8877,"BW1"
"HAHN.IN2-104","PROV","OPT",1775,1775,0,0,0.72,317,7795,"BW1"
"WARNECKE.IN2-34","PROV","OPT",516,516,0,0,0.11,450,1628,"BW1"
"WARNECKE.IN2-44","PROV","OPT",387,387,0,0,0.58,4206,18017,"BW1"
"WARNECKE.IN2-54","PROV","OPT",310,310,0,0,0.2,375,3780,"BW1"
"WARNECKE.IN2-64","PROV","OPT",258,258,0,0,1.44,5306,35467,"BW1"
"WARNECKE.IN2-74","PROV","OPT",222,222,0,0,0.41,1211,7580,"BW1"
"WARNECKE.IN2-84","PROV","OPT",194,194,0,0,3.55,18771,77221,"BW1"
"WARNECKE.IN2-94","PROV","OPT",172,172,0,0,348.52,1375033,9687554,"BW1"
"WARNECKE.IN2-104","PROV","OPT",156,156,1,1,12.15,23053,260723,"BW1"
"WARNECKE.IN2-114","PROV","OPT",142,142,0,0,45.21,113171,1393462,"BW1"
"WARNECKE.IN2-124","PROV","OPT",130,130,0,0,23.02,32756,481691,"BW1"
"WARNECKE.IN2-134","PROV","OPT",120,120,0,0,49.09,92223,1593212,"BW1"
"WARNECKE.IN2-144","FEAS","SUB",112,111,1,1,600,137574,10206185,"BW1"
"WARNECKE.IN2-154","FEAS","SUB",105,104,1,1,600,236662,11163167,"BW1"
"WARNECKE.IN2-164","FEAS","OPT",98,97,0,0,600,93761,9855035,"BW1"
"WARNECKE.IN2-174","FEAS","SUB",93,92,1,1,600,125436,9545257,"BW1"
"WARNECKE.IN2-184","PROV","OPT",87,87,0,0,424.14,104088,6802175,"BW1"
"WARNECKE.IN2-194","FEAS","SUB",85,83,1,1,600.14,164229,8856819,"BW1"
"WARNECKE.IN2-204","FEAS","OPT",79,78,0,0,600.01,73464,9363082,"BW1"
"WARNECKE.IN2-214","FEAS","OPT",76,75,0,0,600.11,73070,8933875,"BW1"
"WARNECKE.IN2-224","FEAS","SUB",74,72,1,1,600.11,80085,8324491,"BW1"
"WARNECKE.IN2-234","FEAS","SUB",70,68,1,1,600.03,72140,11029328,"BW1"
"WARNECKE.IN2-244","FEAS","SUB",67,65,1,1,600.12,136425,9543557,"BW1"
"WARNECKE.IN2-254","FEAS","SUB",65,63,1,1,600.12,66156,8237538,"BW1"
"WARNECKE.IN2-264","FEAS","OPT",64,61,0,0,600.09,50816,8917869,"BW1"
"WARNECKE.IN2-274","FEAS","OPT",60,58,0,0,600.07,55826,7559640,"BW1"
"WARNECKE.IN2-284","FEAS","OPT",59,56,0,0,600.1,50121,7614480,"BW1"
"WARNECKE.IN2-294","FEAS","SUB",57,55,1,1,600.11,32503,6309581,"BW1"
"WEE-MAG.IN2-34","PROV","OPT",500,500,0,0,0.04,3,163,"BW1"
"WEE-MAG.IN2-44","PROV","OPT",375,375,0,0,0.06,0,235,"BW1"
"WEE-MAG.IN2-54","PROV","OPT",300,300,0,0,0.14,307,2427,"BW1"
"WEE-MAG.IN2-64","PROV","OPT",250,250,0,0,0.16,291,2792,"BW1"
"WEE-MAG.IN2-74","PROV","OPT",215,215,0,0,0.24,548,4779,"BW1"
"WEE-MAG.IN2-84","PROV","OPT",188,188,0,0,1.02,1879,18936,"BW1"
"WEE-MAG.IN2-94","PROV","OPT",167,167,0,0,0.41,187,3049,"BW1"
"WEE-MAG.IN2-104","PROV","OPT",150,150,0,0,2.11,2649,20890,"BW1"
"WEE-MAG.IN2-114","PROV","OPT",137,137,0,0,1.66,1961,20790,"BW1"
"WEE-MAG.IN2-124","PROV","OPT",125,125,0,0,3.61,4303,43022,"BW1"
"WEE-MAG.IN2-134","PROV","OPT",116,116,0,0,3.04,1014,11874,"BW1"
"WEE-MAG.IN2-144","PROV","OPT",108,108,0,0,7.94,16226,122480,"BW1"
"WEE-MAG.IN2-154","PROV","OPT",100,100,0,0,53.1,24839,1044255,"BW1"
"WEE-MAG.IN2-164","PROV","OPT",94,94,0,0,14.86,18190,250242,"BW1"
"WEE-MAG.IN2-174","PROV","OPT",89,89,0,0,8.11,6168,124712,"BW1"
"WEE-MAG.IN2-184","FEAS","SUB",87,85,0,3,600.13,51466,6093862,"BW1"
"WEE-MAG.IN2-194","FEAS","SUB",85,82,1,1,600,59103,6481823,"BW1"
"WEE-MAG.IN2-204","PROV","OPT",77,77,0,0,51.52,16574,739258,"BW1"
"WEE-MAG.IN2-214","PROV","OPT",72,72,0,0,8.84,4544,84132,"BW1"
"WEE-MAG.IN2-224","PROV","OPT",69,69,0,0,8.57,2641,31909,"BW1"
"WEE-MAG.IN2-234","FEAS","SUB",68,66,1,1,600.11,35906,5647061,"BW1"
"WEE-MAG.IN2-244","PROV","OPT",66,66,0,0,73.97,16929,751893,"BW1"
"WEE-MAG.IN2-254","PROV","OPT",65,65,0,0,67.43,16396,463423,"BW1"
"WEE-MAG.IN2-264","FEAS","OPT",65,64,0,0,600.01,632617,8747188,"BW1"
"WEE-MAG.IN2-274","PROV","OPT",65,65,0,0,228.42,3959,1274256,"BW1"
"WEE-MAG.IN2-284","FEAS","SUB",64,61,0,1,600,33594,5228415,"BW1"
"WEE-MAG.IN2-294","PROV","OPT",63,63,0,0,29.51,800,95007,"BW1"
"WEE-MAG.IN2-304","FEAS","OPT",56,55,0,0,600.01,84346,6034726,"BW1"
"LUTZ3.IN2-34","PROV","OPT",548,548,0,0,0.11,3,397,"BW1"
"LUTZ3.IN2-44","PROV","OPT",411,411,0,0,0.2,0,730,"BW1"
"LUTZ3.IN2-54","PROV","OPT",329,329,0,0,0.37,77,2169,"BW1"
"LUTZ3.IN2-64","PROV","OPT",275,275,0,0,1.64,4907,44205,"BW1"
"LUTZ3.IN2-74","PROV","OPT",236,236,0,0,2.35,4686,50384,"BW1"
"LUTZ3.IN2-84","PROV","OPT",207,207,0,0,2.61,4389,47948,"BW1"
"LUTZ3.IN2-94","PROV","OPT",184,184,0,0,2.9,3823,42848,"BW1"
"LUTZ3.IN2-104","PROV","OPT",165,165,0,0,1.42,382,12707,"BW1"
"LUTZ3.IN2-114","PROV","OPT",151,151,0,0,9.51,49247,260006,"BW1"
"LUTZ3.IN2-124","PROV","OPT",138,138,0,0,11.4,3485,156942,"BW1"
"LUTZ3.IN2-134","PROV","OPT",128,128,0,0,7.35,1627,57555,"BW1"
"LUTZ3.IN2-144","PROV","OPT",118,118,0,0,5.19,3829,40607,"BW1"
"LUTZ3.IN2-154","PROV","OPT",110,110,0,0,26.23,40532,496427,"BW1"
"LUTZ3.IN2-164","PROV","OPT",105,105,0,0,14.02,16720,199614,"BW1"
"LUTZ3.IN2-174","PROV","OPT",98,98,0,0,28.12,16399,357000,"BW1"
"LUTZ3.IN2-184","PROV","OPT",93,93,0,0,34.81,18953,384418,"BW1"
"LUTZ3.IN2-194","PROV","OPT",89,89,0,0,17.68,11150,183587,"BW1"
"LUTZ3.IN2-204","PROV","OPT",85,85,0,0,43.67,34874,596263,"BW1"
"LUTZ3.IN2-214","PROV","OPT",80,80,0,0,49.19,17474,418799,"BW1"
"LUTZ3.IN2-224","PROV","OPT",76,76,0,0,31.89,17122,274135,"BW1"
"LUTZ3.IN2-234","PROV","OPT",74,74,0,0,81.08,17554,523509,"BW1"
"MUKHERJE.IN2-34","PROV","OPT",1403,1403,0,0,0.06,0,235,"BW1"
"MUKHERJE.IN2-44","PROV","OPT",1052,1052,0,0,0.33,377,3626,"BW1"
"MUKHERJE.IN2-54","PROV","OPT",844,844,0,0,2.85,4072,114581,"BW1"
"MUKHERJE.IN2-64","PROV","OPT",704,704,0,0,3,4680,90502,"BW1"
"MUKHERJE.IN2-74","PROV","OPT",621,621,0,0,1.4,1031,15998,"BW1"
"MUKHERJE.IN2-84","PROV","OPT",532,532,0,0,4.02,1197,19255,"BW1"
"MUKHERJE.IN2-94","PROV","OPT",471,471,0,0,7.52,2597,130577,"BW1"
"MUKHERJE.IN2-104","PROV","OPT",424,424,0,0,4.72,1840,36922,"BW1"
"MUKHERJE.IN2-114","PROV","OPT",391,391,0,0,12.02,3974,159420,"BW1"
"MUKHERJE.IN2-124","PROV","OPT",358,358,0,0,13.65,13124,91075,"BW1"
"MUKHERJE.IN2-134","PROV","OPT",325,325,0,0,27.34,42350,237337,"BW1"
"MUKHERJE.IN2-144","PROV","OPT",311,311,0,0,9.91,2858,50814,"BW1"
"MUKHERJE.IN2-154","FEAS","SUB",289,288,1,1,600.01,1210614,10027788,"BW1"
"MUKHERJE.IN2-164","PROV","OPT",268,268,0,0,96.04,27592,806668,"BW1"
"MUKHERJE.IN2-174","PROV","OPT",251,251,0,0,26.12,2735,122779,"BW1"
